,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type,
2220,5.354,343.01,12,29782.25,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"118,523,167.20",311.33,TRUE,5.354,273.65,392.11,516.31,526.87,tbl,
2221,5.354,343.01,12,29782.25,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"104,508,928.98",311.33,TRUE,5.354,392.11,510.82,516.31,526.87,tbl,
2222,10.56,374.69,13,29813.019,ABCDEE+宋体,10.56,0,char,36,10.56,0,（二）归属于少数股东的综合收益总额 ,343.01,TRUE,10.56,84.624,273.65,468.79,496.101,tbl,
2223,5.354,374.69,13,29813.93,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"685,303.55",343.01,TRUE,5.354,273.65,392.11,484.63,495.19,tbl,
2224,5.354,374.69,13,29813.93,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"842,003.21",343.01,TRUE,5.354,392.11,510.82,484.63,495.19,tbl,
2225,10.56,390.77,14,29844.699,ABCDEE+宋体,10.56,0,char,36,10.56,0,八、每股收益： ,374.69,TRUE,10.56,84.624,273.65,452.71,463.27,tbl,
2226,2.387,390.77,14,29845.61,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,374.69,TRUE,2.387,273.65,392.11,452.95,463.51,tbl,
2227,2.387,390.77,14,29845.61,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,374.69,TRUE,2.387,392.11,510.82,452.95,463.51,tbl,
2228,10.56,406.85,15,29860.779,ABCDEE+宋体,10.56,0,char,36,10.56,0,（一）基本每股收益(元/股) ,390.77,TRUE,10.56,84.624,273.65,436.63,447.19,tbl,
2229,2.387,406.85,15,29861.69,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,390.77,TRUE,2.387,273.65,392.11,436.87,447.43,tbl,
2230,2.387,406.85,15,29861.69,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,390.77,TRUE,2.387,392.11,510.82,436.87,447.43,tbl,
2231,10.56,423.05,16,29876.859,ABCDEE+宋体,10.56,0,char,36,10.56,0,（二）稀释每股收益(元/股) ,406.85,TRUE,10.56,84.624,273.65,420.55,431.11,tbl,
2232,2.387,423.05,16,29877.77,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,406.85,TRUE,2.387,273.65,392.11,420.79,431.35,tbl,
2233,2.387,423.05,16,29877.77,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,406.85,TRUE,2.387,392.11,510.82,420.79,431.35,tbl,
2234,10.56,452.019,17,29908.659,ABCDEE+宋体,10.56,0,char,36,10.56,0,"本期发生同一控制下企业合并的，被合并方在合并前实现的净利润为：0 元,上期被合并方",441.459,TRUE,10.56,90.024,439.27,388.75,399.31,para,正文
2235,10.56,467.619,18,29924.259,ABCDEE+宋体,10.56,0,char,36,10.56,0,实现的净利润为：0 元。,457.059,TRUE,10.56,90.024,195.26,373.15,383.71,para,正文
2236,10.56,483.239,19,29939.879,ABCDEE+宋体,10.56,0,char,36,10.56,0,法定代表人：普金 主管会计工作负责人：王兵 会计机构负责人：任颖秋,472.679,TRUE,10.56,90.024,321.17,357.53,368.09,para,正文
2237,10.56,514.439,20,29971.079,ABCDEE+宋体,10.56,0,char,36,10.56,0,母公司利润表,503.879,TRUE,10.56,266.09,276.65,326.33,336.89,para,标题3
2238,5.354,530.039,21,29986.679,ABCDEE+Calibri,10.56,0,char,36,10.56,0,2020年1—12月,519.479,TRUE,5.354,259.85,335.57,310.73,322.441,para,正文
2239,2.387,544.559,22,30001.199,ABCDEE+Calibri,10.56,0,char,36,10.56,0,单位:元  币种:人民币,533.999,TRUE,2.387,405.31,460.75,296.21,306.77,para,正文
2240,10.56,562.39,23,30016.319,ABCDEE+宋体,10.56,0,char,36,10.56,0,项目 ,546.31,TRUE,10.56,84.624,273.65,281.09,291.65,tbl,
2241,10.56,562.39,23,30016.319,"ABCDEE+Calibri,Bold",10.56,0,char,36,10.56,0,2020年度 ,546.31,TRUE,5.354,273.65,392.11,281.09,291.65,tbl,
2242,10.56,562.39,23,30016.319,"ABCDEE+Calibri,Bold",10.56,0,char,36,10.56,0,2019年度 ,546.31,TRUE,5.354,392.11,510.82,281.09,291.65,tbl,
2243,10.56,578.47,24,30032.399,ABCDEE+宋体,10.56,0,char,36,10.56,0,一、营业收入 ,562.39,TRUE,10.56,84.624,273.65,265.01,275.57,tbl,
2244,5.354,578.47,24,30033.31,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"661,983,882.87",562.39,TRUE,5.354,273.65,392.11,265.25,275.81,tbl,
2245,5.354,578.47,24,30033.31,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"636,706,824.55",562.39,TRUE,5.354,392.11,510.82,265.25,275.81,tbl,
2246,10.56,594.67,25,30048.599,ABCDEE+宋体,10.56,0,char,36,10.56,0,减：营业成本 ,578.47,TRUE,10.56,84.624,273.65,248.81,259.37,tbl,
2247,5.354,594.67,25,30049.51,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"545,587,688.25",578.47,TRUE,5.354,273.65,392.11,249.05,259.61,tbl,
2248,5.354,594.67,25,30049.51,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"524,446,712.33",578.47,TRUE,5.354,392.11,510.82,249.05,259.61,tbl,
2249,10.56,610.75,26,30064.679,ABCDEE+宋体,10.56,0,char,36,10.56,0,税金及附加 ,594.67,TRUE,10.56,84.624,273.65,232.73,243.29,tbl,
2250,5.354,610.75,26,30065.59,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"4,331,576.35",594.67,TRUE,5.354,273.65,392.11,232.97,243.53,tbl,
2251,5.354,610.75,26,30065.59,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"2,291,502.05",594.67,TRUE,5.354,392.11,510.82,232.97,243.53,tbl,
2252,10.56,626.83,27,30080.759,ABCDEE+宋体,10.56,0,char,36,10.56,0,销售费用 ,610.75,TRUE,10.56,84.624,273.65,216.65,227.21,tbl,
2253,5.354,626.83,27,30081.67,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"10,000.00",610.75,TRUE,5.354,273.65,392.11,216.89,227.45,tbl,
2254,2.387,626.83,27,30081.67,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,610.75,TRUE,2.387,392.11,510.82,216.89,227.45,tbl,
2255,10.56,642.91,28,30096.839,ABCDEE+宋体,10.56,0,char,36,10.56,0,管理费用 ,626.83,TRUE,10.56,84.624,273.65,200.57,211.13,tbl,
2256,5.354,642.91,28,30097.75,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"4,643,376.71",626.83,TRUE,5.354,273.65,392.11,200.81,211.37,tbl,
2257,5.354,642.91,28,30097.75,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"4,371,124.40",626.83,TRUE,5.354,392.11,510.82,200.81,211.37,tbl,
2258,10.56,658.99,29,30112.919,ABCDEE+宋体,10.56,0,char,36,10.56,0,研发费用 ,642.91,TRUE,10.56,84.624,273.65,184.49,195.05,tbl,
2259,2.387,658.99,29,30113.83,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,642.91,TRUE,2.387,273.65,392.11,184.73,195.29,tbl,
2260,2.387,658.99,29,30113.83,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,642.91,TRUE,2.387,392.11,510.82,184.73,195.29,tbl,
2261,10.56,675.1,30,30129.029,ABCDEE+宋体,10.56,0,char,36,10.56,0,财务费用 ,658.99,TRUE,10.56,84.624,273.65,168.38,178.94,tbl,
2262,5.354,675.1,30,30129.94,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"4,935,141.99",658.99,TRUE,5.354,273.65,392.11,168.62,179.18,tbl,
2263,5.354,675.1,30,30129.94,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"17,560,172.02",658.99,TRUE,5.354,392.11,510.82,168.62,179.18,tbl,
2264,10.56,691.3,31,30145.229,ABCDEE+宋体,10.56,0,char,36,10.56,0,其中：利息费用 ,675.1,TRUE,10.56,84.624,273.65,152.18,162.74,tbl,
2265,2.387,691.3,31,30146.14,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,675.1,TRUE,2.387,273.65,392.11,152.42,162.98,tbl,
2266,2.387,691.3,31,30146.14,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,675.1,TRUE,2.387,392.11,510.82,152.42,162.98,tbl,
2267,10.56,707.38,32,30161.309,ABCDEE+宋体,10.56,0,char,36,10.56,0,利息收入 ,691.3,TRUE,10.56,84.624,273.65,136.1,146.66,tbl,
2268,2.387,707.38,32,30162.22,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,691.3,TRUE,2.387,273.65,392.11,136.34,146.9,tbl,
2269,2.387,707.38,32,30162.22,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,691.3,TRUE,2.387,392.11,510.82,136.34,146.9,tbl,
2270,10.56,723.46,33,30177.389,ABCDEE+宋体,10.56,0,char,36,10.56,0,加：其他收益 ,707.38,TRUE,10.56,84.624,273.65,120.02,130.58,tbl,
2271,5.354,723.46,33,30178.3,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"5,569,420.89",707.38,TRUE,5.354,273.65,392.11,120.26,130.82,tbl,
2272,5.354,723.46,33,30178.3,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"296,215.76",707.38,TRUE,5.354,392.11,510.82,120.26,130.82,tbl,
2273,10.56,755.136,34,30193.469,ABCDEE+宋体,10.56,0,char,36,10.56,0,投资收益（损失以“－”号填列） ,723.46,TRUE,10.56,84.624,273.65,88.344,115.651,tbl,
2274,5.354,755.136,34,30194.38,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"5,456.95",723.46,TRUE,5.354,273.65,392.11,104.18,114.74,tbl,
2275,5.354,755.136,34,30194.38,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"3,090.62",723.46,TRUE,5.354,392.11,510.82,104.18,114.74,tbl,
2276,4.563,792.186,35,30250.386,ABCDEE+Calibri,9,0,char,36,9,0,36,783.186,TRUE,4.563,293.09,297.653,49.734,58.734,para,页脚
2277,2.555,48.54,0,30352.62,ABCDEE+Calibri,5.04,0,char,37,5.04,0,8,43.5,TRUE,2.555,90.024,92.579,793.38,798.42,para,页眉
2278,2.555,48.54,1,30352.62,ABCDEE+Calibri,5.04,0,char,37,5.04,0,8,43.5,TRUE,2.555,90.024,92.579,792,798.42,para,页眉
2279,10.56,103.94,2,30384.169,ABCDEE+宋体,10.56,0,char,37,10.56,0,其中：对联营企业和合营企业的投资收益 ,72.24,TRUE,10.56,84.624,273.65,739.54,766.871,tbl,
2280,2.387,103.94,2,30385.08,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,72.24,TRUE,2.387,273.65,392.11,755.4,765.96,tbl,
2281,2.387,103.94,2,30385.08,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,72.24,TRUE,2.387,392.11,510.82,755.4,765.96,tbl,
2282,10.56,135.62,3,30415.869,ABCDEE+宋体,10.56,0,char,37,10.56,0,以摊余成本计量的金融资产终止确认收益 ,103.94,TRUE,10.56,84.624,273.65,707.86,735.171,tbl,
2283,2.387,135.62,3,30416.78,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,103.94,TRUE,2.387,273.65,392.11,723.7,734.26,tbl,
2284,2.387,135.62,3,30416.78,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,103.94,TRUE,2.387,392.11,510.82,723.7,734.26,tbl,
2285,10.56,167.3,4,30447.549,ABCDEE+宋体,10.56,0,char,37,10.56,0,净敞口套期收益（损失以“-”号填列） ,135.62,TRUE,10.56,84.624,273.65,676.18,702.34,tbl,
2286,2.387,167.3,4,30448.46,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,135.62,TRUE,2.387,273.65,392.11,692.02,702.58,tbl,
2287,2.387,167.3,4,30448.46,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,135.62,TRUE,2.387,392.11,510.82,692.02,702.58,tbl,
2288,10.56,199.1,5,30479.349,ABCDEE+宋体,10.56,0,char,37,10.56,0,公允价值变动收益（损失以“－”号填列） ,167.3,TRUE,10.56,84.624,273.65,644.38,671.691,tbl,
2289,2.387,199.1,5,30480.26,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,167.3,TRUE,2.387,273.65,392.11,660.22,670.78,tbl,
2290,2.387,199.1,5,30480.26,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,167.3,TRUE,2.387,392.11,510.82,660.22,670.78,tbl,
2291,10.56,230.78,6,30511.029,ABCDEE+宋体,10.56,0,char,37,10.56,0,信用减值损失（损失以“-”号填列） ,199.1,TRUE,10.56,84.624,273.65,612.7,638.86,tbl,
2292,2.387,230.78,6,30511.94,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,199.1,TRUE,2.387,273.65,392.11,628.54,639.1,tbl,
2293,2.387,230.78,6,30511.94,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,199.1,TRUE,2.387,392.11,510.82,628.54,639.1,tbl,
2294,10.56,262.46,7,30542.709,ABCDEE+宋体,10.56,0,char,37,10.56,0,资产减值损失（损失以“-”号填列） ,230.78,TRUE,10.56,84.624,273.65,581.02,607.18,tbl,
2295,5.354,262.46,7,30543.62,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"5,139,728.82",230.78,TRUE,5.354,273.65,392.11,596.86,607.42,tbl,
2296,3.231,262.46,7,30543.62,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"-5,139,728.82",230.78,TRUE,3.231,392.11,510.82,596.86,607.42,tbl,
2297,10.56,294.17,8,30574.389,ABCDEE+宋体,10.56,0,char,37,10.56,0,资产处置收益（损失以“－”号填列） ,262.46,TRUE,10.56,84.624,273.65,549.31,576.651,tbl,
2298,2.387,294.17,8,30575.3,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,262.46,TRUE,2.387,273.65,392.11,565.18,575.74,tbl,
2299,2.387,294.17,8,30575.3,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,262.46,TRUE,2.387,392.11,510.82,565.18,575.74,tbl,
2300,10.56,310.25,9,30606.099,ABCDEE+宋体,10.56,0,char,37,10.56,0,二、营业利润（亏损以“－”号填列） ,294.17,TRUE,10.56,84.624,273.65,533.23,543.79,tbl,
2301,5.354,310.25,9,30607.01,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"113,190,706.23",294.17,TRUE,5.354,273.65,392.11,533.47,544.03,tbl,
2302,5.354,310.25,9,30607.01,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"83,196,891.31",294.17,TRUE,5.354,392.11,510.82,533.47,544.03,tbl,
2303,10.56,326.33,10,30622.179,ABCDEE+宋体,10.56,0,char,37,10.56,0,加：营业外收入 ,310.25,TRUE,10.56,84.624,273.65,517.15,527.71,tbl,
2304,5.354,326.33,10,30623.09,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"19,775.44",310.25,TRUE,5.354,273.65,392.11,517.39,527.95,tbl,
2305,5.354,326.33,10,30623.09,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"7,271.04",310.25,TRUE,5.354,392.11,510.82,517.39,527.95,tbl,
2306,10.56,342.53,11,30638.379,ABCDEE+宋体,10.56,0,char,37,10.56,0,减：营业外支出 ,326.33,TRUE,10.56,84.624,273.65,500.95,511.51,tbl,
2307,5.354,342.53,11,30639.29,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"592,397.97",326.33,TRUE,5.354,273.65,392.11,501.19,511.75,tbl,
2308,5.354,342.53,11,30639.29,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"9,000.00",326.33,TRUE,5.354,392.11,510.82,501.19,511.75,tbl,
2309,10.56,374.21,12,30654.459,ABCDEE+宋体,10.56,0,char,37,10.56,0,三、利润总额（亏损总额以“－”号填列） ,342.53,TRUE,10.56,84.624,273.65,469.27,496.581,tbl,
2310,5.354,374.21,12,30655.37,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"112,618,083.70",342.53,TRUE,5.354,273.65,392.11,485.11,495.67,tbl,
2311,5.354,374.21,12,30655.37,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"83,195,162.35",342.53,TRUE,5.354,392.11,510.82,485.11,495.67,tbl,
2312,10.56,390.29,13,30686.139,ABCDEE+宋体,10.56,0,char,37,10.56,0,减：所得税费用 ,374.21,TRUE,10.56,84.624,273.65,453.19,463.75,tbl,
2313,5.354,390.29,13,30687.05,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"27,018,198.21",374.21,TRUE,5.354,273.65,392.11,453.43,463.99,tbl,
2314,5.354,390.29,13,30687.05,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"22,085,972.79",374.21,TRUE,5.354,392.11,510.82,453.43,463.99,tbl,
2315,10.56,406.37,14,30702.219,ABCDEE+宋体,10.56,0,char,37,10.56,0,四、净利润（净亏损以“－”号填列） ,390.29,TRUE,10.56,84.624,273.65,437.11,447.67,tbl,
2316,5.354,406.37,14,30703.13,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"85,599,885.49",390.29,TRUE,5.354,273.65,392.11,437.35,447.91,tbl,
2317,5.354,406.37,14,30703.13,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"61,109,189.56",390.29,TRUE,5.354,392.11,510.82,437.35,447.91,tbl,
2318,10.56,438.05,15,30718.299,ABCDEE+Calibri,10.56,0,char,37,10.56,0,（一）持续经营净利润（净亏损以“－”号填列） ,406.37,TRUE,4.414,84.624,273.65,405.43,432.741,tbl,
2319,5.354,438.05,15,30719.21,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"85,599,885.49",406.37,TRUE,5.354,273.65,392.11,421.27,431.83,tbl,
2320,5.354,438.05,15,30719.21,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"61,109,189.56",406.37,TRUE,5.354,392.11,510.82,421.27,431.83,tbl,
2321,10.56,469.73,16,30749.979,ABCDEE+宋体,10.56,0,char,37,10.56,0,（二）终止经营净利润（净亏损以“－”号填列） ,438.05,TRUE,10.56,84.624,273.65,373.75,401.061,tbl,
2322,2.387,469.73,16,30750.89,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,438.05,TRUE,2.387,273.65,392.11,389.59,400.15,tbl,
2323,2.387,469.73,16,30750.89,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,438.05,TRUE,2.387,392.11,510.82,389.59,400.15,tbl,
2324,10.56,485.95,17,30781.799,ABCDEE+宋体,10.56,0,char,37,10.56,0,五、其他综合收益的税后净额 ,469.73,TRUE,10.56,84.624,273.65,357.53,368.09,tbl,
2325,2.387,485.95,17,30782.71,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,469.73,TRUE,2.387,273.65,392.11,357.77,368.33,tbl,
2326,2.387,485.95,17,30782.71,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,469.73,TRUE,2.387,392.11,510.82,357.77,368.33,tbl,
2327,10.56,517.63,18,30797.879,ABCDEE+宋体,10.56,0,char,37,10.56,0,（一）不能重分类进损益的其他综合收益 ,485.95,TRUE,10.56,84.624,273.65,325.85,353.161,tbl,
2328,2.387,517.63,18,30798.79,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,485.95,TRUE,2.387,273.65,392.11,341.69,352.25,tbl,
2329,2.387,517.63,18,30798.79,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,485.95,TRUE,2.387,392.11,510.82,341.69,352.25,tbl,
2330,5.354,533.71,19,30830.71,ABCDEE+Calibri,10.56,0,char,37,10.56,0,1.重新计量设定受益计划变动额 ,517.63,TRUE,5.354,84.624,273.65,309.77,320.33,tbl,
2331,2.387,533.71,19,30830.47,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,517.63,TRUE,2.387,273.65,392.11,310.01,320.57,tbl,
2332,2.387,533.71,19,30830.47,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,517.63,TRUE,2.387,392.11,510.82,310.01,320.57,tbl,
2333,10.56,565.39,20,30846.79,ABCDEE+Calibri,10.56,0,char,37,10.56,0,2.权益法下不能转损益的其他综合收益 ,533.71,TRUE,5.354,84.624,273.65,278.09,304.25,tbl,
2334,2.387,565.39,20,30846.55,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,533.71,TRUE,2.387,273.65,392.11,293.93,304.49,tbl,
2335,2.387,565.39,20,30846.55,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,533.71,TRUE,2.387,392.11,510.82,293.93,304.49,tbl,
2336,5.354,581.47,21,30878.47,ABCDEE+Calibri,10.56,0,char,37,10.56,0,3.其他权益工具投资公允价值变动 ,565.39,TRUE,5.354,84.624,273.65,262.01,272.57,tbl,
2337,2.387,581.47,21,30878.23,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,565.39,TRUE,2.387,273.65,392.11,262.25,272.81,tbl,
2338,2.387,581.47,21,30878.23,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,565.39,TRUE,2.387,392.11,510.82,262.25,272.81,tbl,
2339,5.354,597.55,22,30894.55,ABCDEE+Calibri,10.56,0,char,37,10.56,0,4.企业自身信用风险公允价值变动 ,581.47,TRUE,5.354,84.624,273.65,245.93,256.49,tbl,
2340,2.387,597.55,22,30894.31,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,581.47,TRUE,2.387,273.65,392.11,246.17,256.73,tbl,
2341,2.387,597.55,22,30894.31,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,581.47,TRUE,2.387,392.11,510.82,246.17,256.73,tbl,
2342,10.56,629.35,23,30909.599,ABCDEE+宋体,10.56,0,char,37,10.56,0,（二）将重分类进损益的其他综合收益 ,597.55,TRUE,10.56,84.624,273.65,214.13,241.441,tbl,
2343,2.387,629.35,23,30910.51,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,597.55,TRUE,2.387,273.65,392.11,229.97,240.53,tbl,
2344,2.387,629.35,23,30910.51,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,597.55,TRUE,2.387,392.11,510.82,229.97,240.53,tbl,
2345,10.56,661.06,24,30942.43,ABCDEE+Calibri,10.56,0,char,37,10.56,0,1.权益法下可转损益的其他综合收益 ,629.35,TRUE,5.354,84.624,273.65,182.45,208.61,tbl,
2346,2.387,661.06,24,30942.19,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,629.35,TRUE,2.387,273.65,392.11,198.29,208.85,tbl,
2347,2.387,661.06,24,30942.19,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,629.35,TRUE,2.387,392.11,510.82,198.29,208.85,tbl,
2348,5.354,677.14,25,30974.14,ABCDEE+Calibri,10.56,0,char,37,10.56,0,2.其他债权投资公允价值变动 ,661.06,TRUE,5.354,84.624,273.65,166.34,176.9,tbl,
2349,2.387,677.14,25,30973.9,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,661.06,TRUE,2.387,273.65,392.11,166.58,177.14,tbl,
2350,2.387,677.14,25,30973.9,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,661.06,TRUE,2.387,392.11,510.82,166.58,177.14,tbl,
2351,10.56,708.82,26,30990.22,ABCDEE+Calibri,10.56,0,char,37,10.56,0,3.可供出售金融资产公允价值变动损益 ,677.14,TRUE,5.354,84.624,273.65,134.66,160.82,tbl,
2352,2.387,708.82,26,30989.98,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,677.14,TRUE,2.387,273.65,392.11,150.5,161.06,tbl,
2353,2.387,708.82,26,30989.98,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,677.14,TRUE,2.387,392.11,510.82,150.5,161.06,tbl,
2354,10.56,740.5,27,31021.9,ABCDEE+Calibri,10.56,0,char,37,10.56,0,4.金融资产重分类计入其他综合收益的金额 ,708.82,TRUE,5.354,84.624,273.65,102.98,129.14,tbl,
2355,2.387,740.5,27,31021.66,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,708.82,TRUE,2.387,273.65,392.11,118.82,129.38,tbl,
2356,2.387,740.5,27,31021.66,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,708.82,TRUE,2.387,392.11,510.82,118.82,129.38,tbl,
2357,5.354,756.696,28,31053.576,ABCDEE+Calibri,10.56,0,char,37,10.56,0,5.持有至到期投资重分类为可供出,740.5,TRUE,5.354,84.624,273.65,86.904,97.464,tbl,
2358,2.387,756.696,28,31053.336,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,740.5,TRUE,2.387,273.65,392.11,87.144,97.704,tbl,
2359,2.387,756.696,28,31053.336,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,740.5,TRUE,2.387,392.11,510.82,87.144,97.704,tbl,
2360,4.563,792.186,29,31092.306,ABCDEE+Calibri,9,0,char,37,9,0,37,783.186,TRUE,4.563,293.09,297.653,49.734,58.734,para,页脚
2361,2.555,48.54,0,31194.54,ABCDEE+Calibri,5.04,0,char,38,5.04,0,8,43.5,TRUE,2.555,90.024,92.579,793.38,798.42,para,页眉
2362,2.555,48.54,1,31194.54,ABCDEE+Calibri,5.04,0,char,38,5.04,0,8,43.5,TRUE,2.555,90.024,92.579,792,798.42,para,页眉
2363,10.56,88.32,2,31226.089,ABCDEE+宋体,10.56,0,char,38,10.56,0,售金融资产损益 ,72.24,TRUE,10.56,84.624,273.65,755.16,765.72,tbl,
2364,,88.32,2,,,,,,,,,,72.24,,,273.65,392.11,,,tbl,
2365,,88.32,2,,,,,,,,,,72.24,,,392.11,510.82,,,tbl,
2366,5.354,104.42,3,31243.34,ABCDEE+Calibri,10.56,0,char,38,10.56,0,6.其他债权投资信用减值准备 ,88.32,TRUE,5.354,84.624,273.65,739.06,749.62,tbl,
2367,2.387,104.42,3,31243.1,ABCDEE+Calibri,10.56,0,char,38,10.56,0, ,88.32,TRUE,2.387,273.65,392.11,739.3,749.86,tbl,
2368,2.387,104.42,3,31243.1,ABCDEE+Calibri,10.56,0,char,38,10.56,0, ,88.32,TRUE,2.387,392.11,510.82,739.3,749.86,tbl,
2369,10.56,136.1,4,31259.42,ABCDEE+Calibri,10.56,0,char,38,10.56,0,7.现金流量套期储备（现金流量套期损益的有效部分） ,104.42,TRUE,5.354,84.624,273.65,707.38,733.54,tbl,
2370,2.387,136.1,4,31259.18,ABCDEE+Calibri,10.56,0,char,38,10.56,0, ,104.42,TRUE,2.387,273.65,392.11,723.22,733.78,tbl,
2371,2.387,136.1,4,31259.18,ABCDEE+Calibri,10.56,0,char,38,10.56,0, ,104.42,TRUE,2.387,392.11,510.82,723.22,733.78,tbl,
2372,5.354,152.3,5,31291.22,ABCDEE+Calibri,10.56,0,char,38,10.56,0,8.外币财务报表折算差额 ,136.1,TRUE,5.354,84.624,273.65,691.18,701.74,tbl,
2373,2.387,152.3,5,31290.98,ABCDEE+Calibri,10.56,0,char,38,10.56,0, ,136.1,TRUE,2.387,273.65,392.11,691.42,701.98,tbl,
2374,2.387,152.3,5,31290.98,ABCDEE+Calibri,10.56,0,char,38,10.56,0, ,136.1,TRUE,2.387,392.11,510.82,691.42,701.98,tbl,
2375,5.354,168.38,6,31307.3,ABCDEE+Calibri,10.56,0,char,38,10.56,0,9.其他 ,152.3,TRUE,5.354,84.624,273.65,675.1,685.66,tbl,
2376,2.387,168.38,6,31307.06,ABCDEE+Calibri,10.56,0,char,38,10.56,0, ,152.3,TRUE,2.387,273.65,392.11,675.34,685.9,tbl,
2377,2.387,168.38,6,31307.06,ABCDEE+Calibri,10.56,0,char,38,10.56,0, ,152.3,TRUE,2.387,392.11,510.82,675.34,685.9,tbl,
