,adv,bottom,cod,cont_num,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,type,upright,width,x0,x1,y0,y1
2706,0.500,727.128,24,0,41974.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"17,262.68",716.628,para,True,5.250,510.240,515.490,114.872,125.372
2707,1.000,756.180,25,,42002.090,HIMFLA+FangSong,10.500,0,char,50,10.500,0,减：营业外支出 ,742.560,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,87.410,97.910
2708,0.500,763.476,25,,42002.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,0 ,735.240,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,86.612,97.112
2709,0.500,755.388,25,0,42002.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"10,500,400",744.888,para,True,5.250,505.019,510.269,86.612,97.112
2710,,149.280,26,,,,,,,,,,,142.050,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2711,,170.196,26,,,,,,,,,,,162.900,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2712,,177.540,26,,,,,,,,,,,170.196,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2713,,198.480,26,,,,,,,,,,,191.160,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2714,,205.800,26,,,,,,,,,,,198.480,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2715,,226.740,26,,,,,,,,,,,219.420,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2716,,234.060,26,,,,,,,,,,,226.740,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2717,,255.000,26,,,,,,,,,,,247.680,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2718,,262.320,26,,,,,,,,,,,255.000,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2719,,283.260,26,,,,,,,,,,,275.940,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2720,,290.580,26,,,,,,,,,,,283.260,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2721,,311.475,26,,,,,,,,,,,304.200,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2722,,318.780,26,,,,,,,,,,,311.475,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2723,,339.720,26,,,,,,,,,,,332.400,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2724,,347.040,26,,,,,,,,,,,339.720,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2725,,367.980,26,,,,,,,,,,,360.660,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2726,,375.300,26,,,,,,,,,,,367.980,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2727,,396.240,26,,,,,,,,,,,388.920,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2728,,403.560,26,,,,,,,,,,,396.240,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2729,,424.500,26,,,,,,,,,,,417.180,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2730,,431.820,26,,,,,,,,,,,424.500,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2731,,452.760,26,,,,,,,,,,,445.440,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2732,,460.080,26,,,,,,,,,,,452.760,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2733,,480.975,26,,,,,,,,,,,473.700,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2734,,488.280,26,,,,,,,,,,,480.975,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2735,,509.328,26,,,,,,,,,,,501.900,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2736,,544.800,26,,,,,,,,,,,537.384,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2737,,565.740,26,,,,,,,,,,,558.420,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2738,,573.060,26,,,,,,,,,,,565.740,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2739,,594.000,26,,,,,,,,,,,586.680,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2740,,601.320,26,,,,,,,,,,,594.000,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2741,,622.260,26,,,,,,,,,,,614.940,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2742,,629.580,26,,,,,,,,,,,622.260,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2743,,650.475,26,,,,,,,,,,,643.200,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2744,,657.780,26,,,,,,,,,,,650.475,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2745,,678.720,26,,,,,,,,,,,671.400,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2746,,686.040,26,,,,,,,,,,,678.720,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2747,,706.980,26,,,,,,,,,,,699.660,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2748,,714.300,26,,,,,,,,,,,706.980,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2749,,735.240,26,,,,,,,,,,,727.920,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2750,,742.560,26,,,,,,,,,,,735.240,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2751,,763.476,26,,,,,,,,,,,756.180,tbl,,,42.70921348314606741573033708,292.3562637362637362637362637,,
2752,,149.280,26,,,,,,,,,,,142.050,tbl,,,292.3562637362637362637362637,422.5682608695652173913043478,,
2753,,170.196,26,,,,,,,,,,,162.900,tbl,,,292.3562637362637362637362637,422.5682608695652173913043478,,
2754,,283.260,26,,,,,,,,,,,255.000,tbl,,,292.3562637362637362637362637,422.5682608695652173913043478,,
2755,,339.720,26,,,,,,,,,,,311.475,tbl,,,292.3562637362637362637362637,422.5682608695652173913043478,,
2756,,537.384,26,,,,,,,,,,,509.328,tbl,,,292.3562637362637362637362637,422.5682608695652173913043478,,
2757,,565.740,26,,,,,,,,,,,537.384,tbl,,,292.3562637362637362637362637,422.5682608695652173913043478,,
2758,,622.260,26,,,,,,,,,,,594.000,tbl,,,292.3562637362637362637362637,422.5682608695652173913043478,,
2759,,650.475,26,,,,,,,,,,,622.260,tbl,,,292.3562637362637362637362637,422.5682608695652173913043478,,
2760,,678.720,26,,,,,,,,,,,650.475,tbl,,,292.3562637362637362637362637,422.5682608695652173913043478,,
2761,1.000,78.900,0,,42166.810,HIMFLA+FangSong,10.500,0,char,51,10.500,,三、利润总额（亏损总额以“－”号填列） ,65.280,tbl,True,10.500,42.705,292.3588235294117647058823529,764.690,775.190
2762,0.500,86.220,0,,42167.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"582,065,274.55 ",57.780,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,763.892,774.392
2763,0.500,78.108,0,0,42167.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"323,811,944",67.608,para,True,5.250,500.164,505.414,763.892,774.392
2764,1.000,107.160,1,,42195.070,HIMFLA+FangSong,10.500,0,char,51,10.500,,减：所得税费用 ,93.540,tbl,True,10.500,42.705,292.3588235294117647058823529,736.430,746.930
2765,0.333,114.480,1,,42195.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"-2,163,082.84 ",86.220,tbl,True,3.497,292.3588235294117647058823529,422.5696153846153846153846154,735.632,746.132
2766,0.333,106.368,1,0,42195.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"-37,406.8",95.868,para,True,3.496,511.988,515.484,735.632,746.132
2767,1.000,135.420,2,,42223.330,HIMFLA+FangSong,10.500,0,char,51,10.500,,四、净利润（净亏损以“－”号填列） ,121.800,tbl,True,10.500,42.705,292.3588235294117647058823529,708.170,718.670
2768,0.500,142.740,2,,42224.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"584,228,357.39 ",114.480,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,707.372,717.872
2769,0.500,134.628,2,0,42224.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"323,849,350.8",124.128,para,True,5.250,491.871,497.121,707.372,717.872
2770,1.000,163.680,3,,42251.590,HIMFLA+FangSong,10.500,0,char,51,10.500,,（一）持续经营净利润（净亏损以“－”号填列） ,150.060,tbl,True,10.500,42.705,292.3588235294117647058823529,679.910,690.410
2771,0.500,171.000,3,,42252.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"584,228,357.39 ",142.740,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,679.112,689.612
2772,0.500,162.888,3,0,42252.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"323,849,350.8",152.388,para,True,5.250,491.871,497.121,679.112,689.612
2773,1.000,191.940,4,,42279.850,HIMFLA+FangSong,10.500,0,char,51,10.500,,（二）终止经营净利润（净亏损以“－”号填列） ,178.320,tbl,True,10.500,42.705,292.3588235294117647058823529,651.650,662.150
2774,1.000,220.200,5,,42308.110,HIMFLA+FangSong,10.500,0,char,51,10.500,,五、其他综合收益的税后净额 ,206.580,tbl,True,10.500,42.705,292.3588235294117647058823529,623.390,633.890
2775,0.333,227.475,5,,42308.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"-696,427,599.04 ",199.260,tbl,True,3.497,292.3588235294117647058823529,422.5696153846153846153846154,622.592,633.092
2776,0.500,219.408,5,0,42308.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"213,876,562.16",208.908,para,True,5.250,486.681,491.931,622.592,633.092
2777,1.000,248.400,6,,42336.310,HIMFLA+FangSong,10.500,0,char,51,10.500,,（一）不能重分类进损益的其他综合收益 ,234.780,tbl,True,10.500,42.705,292.3588235294117647058823529,595.190,605.690
2778,0.500,276.660,7,,42364.570,HIMFLA+FangSong,10.500,0,char,51,10.500,,1.重新计量设定受益计划变动额 ,263.040,tbl,True,5.250,42.705,292.3588235294117647058823529,566.930,577.430
2779,0.500,304.920,8,,42392.830,HIMFLA+FangSong,10.500,0,char,51,10.500,,2.权益法下不能转损益的其他综合收益 ,291.300,tbl,True,5.250,42.705,292.3588235294117647058823529,538.670,549.170
2780,0.500,333.180,9,,42421.090,HIMFLA+FangSong,10.500,0,char,51,10.500,,3.其他权益工具投资公允价值变动 ,319.560,tbl,True,5.250,42.705,292.3588235294117647058823529,510.410,520.910
2781,0.500,361.440,10,,42449.350,HIMFLA+FangSong,10.500,0,char,51,10.500,,4.企业自身信用风险公允价值变动 ,347.820,tbl,True,5.250,42.705,292.3588235294117647058823529,482.150,492.650
2782,0.500,389.700,11,,42477.610,HIMFLA+FangSong,10.500,0,char,51,10.500,,5.其他 ,376.080,tbl,True,5.250,42.705,292.3588235294117647058823529,453.890,464.390
2783,1.000,417.900,12,,42505.810,HIMFLA+FangSong,10.500,0,char,51,10.500,,（二）将重分类进损益的其他综合收益 ,404.280,tbl,True,10.500,42.705,292.3588235294117647058823529,425.690,436.190
2784,0.333,425.220,12,,42506.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"-696,427,599.04 ",396.975,tbl,True,3.497,292.3588235294117647058823529,422.5696153846153846153846154,424.892,435.392
2785,0.500,417.108,12,0,42506.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"213,876,562.16",406.608,para,True,5.250,486.681,491.931,424.892,435.392
2786,0.500,446.160,13,,42534.070,HIMFLA+FangSong,10.500,0,char,51,10.500,,1.权益法下可转损益的其他综合收益 ,432.540,tbl,True,5.250,42.705,292.3588235294117647058823529,397.430,407.930
2787,0.500,474.420,14,,42562.330,HIMFLA+FangSong,10.500,0,char,51,10.500,,2.其他债权投资公允价值变动 ,460.800,tbl,True,5.250,42.705,292.3588235294117647058823529,369.170,379.670
2788,0.500,502.680,15,,42590.590,HIMFLA+FangSong,10.500,0,char,51,10.500,,3.金融资产重分类计入其他综合收益的金额 ,489.060,tbl,True,5.250,42.705,292.3588235294117647058823529,340.910,351.410
2789,0.500,530.940,16,,42618.850,HIMFLA+FangSong,10.500,0,char,51,10.500,,4.其他债权投资信用减值准备 ,517.320,tbl,True,5.250,42.705,292.3588235294117647058823529,312.650,323.150
2790,0.500,559.200,17,,42647.110,HIMFLA+FangSong,10.500,0,char,51,10.500,,5.现金流量套期储备 ,545.580,tbl,True,5.250,42.705,292.3588235294117647058823529,284.390,294.890
2791,0.500,587.400,18,,42675.310,HIMFLA+FangSong,10.500,0,char,51,10.500,,6.外币财务报表折算差额 ,573.780,tbl,True,5.250,42.705,292.3588235294117647058823529,256.190,266.690
2792,0.500,615.660,19,,42703.570,HIMFLA+FangSong,10.500,0,char,51,10.500,,7.其他 ,602.040,tbl,True,5.250,42.705,292.3588235294117647058823529,227.930,238.430
2793,0.333,622.980,19,,42704.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"-696,427,599.04 ",594.720,tbl,True,3.497,292.3588235294117647058823529,422.5696153846153846153846154,227.132,237.632
2794,0.500,643.920,20,,42731.830,HIMFLA+FangSong,10.500,0,char,51,10.500,,8.可供出售金融资产公允价值变动损益 ,630.300,tbl,True,5.250,42.705,292.3588235294117647058823529,199.670,210.170
2795,0.250,643.128,20,0,42732.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"213,876,562.16",632.628,para,True,2.625,422.100,491.910,198.872,209.372
2796,1.000,672.180,21,,42760.090,HIMFLA+FangSong,10.500,0,char,51,10.500,,六、综合收益总额 ,658.560,tbl,True,10.500,42.705,292.3588235294117647058823529,171.410,181.910
2797,0.333,679.524,21,,42760.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"-112,199,241.65 ",651.240,tbl,True,3.497,292.3588235294117647058823529,422.5696153846153846153846154,170.612,181.112
2798,0.500,671.388,21,0,42760.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"537,725,912.96",660.888,para,True,5.250,486.620,491.870,170.612,181.112
2799,1.000,700.590,22,,42788.350,HIMFLA+FangSong,10.500,0,char,51,10.500,,七、每股收益： ,686.670,tbl,True,10.500,42.705,292.3588235294117647058823529,143.150,153.650
2800,0.274,700.590,22,,42788.585,HIMGDA+DengXian,10.500,0,char,51,10.500,, ,686.670,tbl,True,2.877,292.3588235294117647058823529,422.5696153846153846153846154,142.915,153.415
2801,1.000,728.700,23,,42816.610,HIMFLA+FangSong,10.500,0,char,51,10.500,,（一）基本每股收益 ,715.080,tbl,True,10.500,42.705,292.3588235294117647058823529,114.890,125.390
2802,1.000,756.900,24,,42844.810,HIMFLA+FangSong,10.500,0,char,51,10.500,,（二）稀释每股收益 ,743.280,tbl,True,10.500,42.705,292.3588235294117647058823529,86.690,97.190
2803,,65.280,25,,,,,,,,,,,57.780,tbl,,,42.705,292.3588235294117647058823529,,
2804,,86.220,25,,,,,,,,,,,78.900,tbl,,,42.705,292.3588235294117647058823529,,
2805,,93.540,25,,,,,,,,,,,86.220,tbl,,,42.705,292.3588235294117647058823529,,
2806,,114.480,25,,,,,,,,,,,107.160,tbl,,,42.705,292.3588235294117647058823529,,
2807,,121.800,25,,,,,,,,,,,114.480,tbl,,,42.705,292.3588235294117647058823529,,
2808,,142.740,25,,,,,,,,,,,135.420,tbl,,,42.705,292.3588235294117647058823529,,
2809,,150.060,25,,,,,,,,,,,142.740,tbl,,,42.705,292.3588235294117647058823529,,
2810,,171.000,25,,,,,,,,,,,163.680,tbl,,,42.705,292.3588235294117647058823529,,
2811,,178.320,25,,,,,,,,,,,171.000,tbl,,,42.705,292.3588235294117647058823529,,
2812,,199.260,25,,,,,,,,,,,191.940,tbl,,,42.705,292.3588235294117647058823529,,
2813,,206.580,25,,,,,,,,,,,199.260,tbl,,,42.705,292.3588235294117647058823529,,
2814,,227.475,25,,,,,,,,,,,220.200,tbl,,,42.705,292.3588235294117647058823529,,
2815,,234.780,25,,,,,,,,,,,227.475,tbl,,,42.705,292.3588235294117647058823529,,
2816,,255.720,25,,,,,,,,,,,248.400,tbl,,,42.705,292.3588235294117647058823529,,
2817,,263.040,25,,,,,,,,,,,255.720,tbl,,,42.705,292.3588235294117647058823529,,
2818,,283.980,25,,,,,,,,,,,276.660,tbl,,,42.705,292.3588235294117647058823529,,
2819,,291.300,25,,,,,,,,,,,283.980,tbl,,,42.705,292.3588235294117647058823529,,
2820,,312.240,25,,,,,,,,,,,304.920,tbl,,,42.705,292.3588235294117647058823529,,
2821,,319.560,25,,,,,,,,,,,312.240,tbl,,,42.705,292.3588235294117647058823529,,
2822,,340.500,25,,,,,,,,,,,333.180,tbl,,,42.705,292.3588235294117647058823529,,
2823,,347.820,25,,,,,,,,,,,340.500,tbl,,,42.705,292.3588235294117647058823529,,
2824,,368.760,25,,,,,,,,,,,361.440,tbl,,,42.705,292.3588235294117647058823529,,
2825,,376.080,25,,,,,,,,,,,368.760,tbl,,,42.705,292.3588235294117647058823529,,
2826,,396.975,25,,,,,,,,,,,389.700,tbl,,,42.705,292.3588235294117647058823529,,
2827,,404.280,25,,,,,,,,,,,396.975,tbl,,,42.705,292.3588235294117647058823529,,
2828,,425.220,25,,,,,,,,,,,417.900,tbl,,,42.705,292.3588235294117647058823529,,
2829,,432.540,25,,,,,,,,,,,425.220,tbl,,,42.705,292.3588235294117647058823529,,
2830,,453.480,25,,,,,,,,,,,446.160,tbl,,,42.705,292.3588235294117647058823529,,
2831,,460.800,25,,,,,,,,,,,453.480,tbl,,,42.705,292.3588235294117647058823529,,
2832,,481.740,25,,,,,,,,,,,474.420,tbl,,,42.705,292.3588235294117647058823529,,
2833,,489.060,25,,,,,,,,,,,481.740,tbl,,,42.705,292.3588235294117647058823529,,
2834,,510.000,25,,,,,,,,,,,502.680,tbl,,,42.705,292.3588235294117647058823529,,
2835,,517.320,25,,,,,,,,,,,510.000,tbl,,,42.705,292.3588235294117647058823529,,
2836,,538.260,25,,,,,,,,,,,530.940,tbl,,,42.705,292.3588235294117647058823529,,
2837,,545.580,25,,,,,,,,,,,538.260,tbl,,,42.705,292.3588235294117647058823529,,
2838,,566.475,25,,,,,,,,,,,559.200,tbl,,,42.705,292.3588235294117647058823529,,
2839,,573.780,25,,,,,,,,,,,566.475,tbl,,,42.705,292.3588235294117647058823529,,
2840,,594.720,25,,,,,,,,,,,587.400,tbl,,,42.705,292.3588235294117647058823529,,
2841,,602.040,25,,,,,,,,,,,594.720,tbl,,,42.705,292.3588235294117647058823529,,
2842,,622.980,25,,,,,,,,,,,615.660,tbl,,,42.705,292.3588235294117647058823529,,
2843,,630.300,25,,,,,,,,,,,622.980,tbl,,,42.705,292.3588235294117647058823529,,
2844,,651.240,25,,,,,,,,,,,643.920,tbl,,,42.705,292.3588235294117647058823529,,
2845,,658.560,25,,,,,,,,,,,651.240,tbl,,,42.705,292.3588235294117647058823529,,
2846,,679.524,25,,,,,,,,,,,672.180,tbl,,,42.705,292.3588235294117647058823529,,
2847,,686.670,25,,,,,,,,,,,679.524,tbl,,,42.705,292.3588235294117647058823529,,
2848,,707.736,25,,,,,,,,,,,700.590,tbl,,,42.705,292.3588235294117647058823529,,
2849,,715.080,25,,,,,,,,,,,707.736,tbl,,,42.705,292.3588235294117647058823529,,
2850,,735.975,25,,,,,,,,,,,728.700,tbl,,,42.705,292.3588235294117647058823529,,
2851,,743.280,25,,,,,,,,,,,735.975,tbl,,,42.705,292.3588235294117647058823529,,
2852,,764.196,25,,,,,,,,,,,756.900,tbl,,,42.705,292.3588235294117647058823529,,
2853,,199.260,25,,,,,,,,,,,171.000,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2854,,255.720,25,,,,,,,,,,,227.475,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2855,,283.980,25,,,,,,,,,,,255.720,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2856,,312.240,25,,,,,,,,,,,283.980,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2857,,340.500,25,,,,,,,,,,,312.240,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2858,,368.760,25,,,,,,,,,,,340.500,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2859,,396.975,25,,,,,,,,,,,368.760,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2860,,453.480,25,,,,,,,,,,,425.220,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2861,,481.740,25,,,,,,,,,,,453.480,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2862,,510.000,25,,,,,,,,,,,481.740,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2863,,538.260,25,,,,,,,,,,,510.000,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2864,,566.475,25,,,,,,,,,,,538.260,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2865,,594.720,25,,,,,,,,,,,566.475,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2866,,651.240,25,,,,,,,,,,,622.980,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2867,,686.670,25,,,,,,,,,,,679.524,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2868,,707.736,25,,,,,,,,,,,700.590,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2869,,735.975,25,,,,,,,,,,,707.736,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2870,,764.196,25,,,,,,,,,,,735.975,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
2871,1.000,81.750,0,3,43013.250,HIMFLA+FangSong,10.500,0,char,52,10.500,0,（五） 合并现金流量表,71.250,para,True,10.500,42.540,53.040,760.250,770.750
2872,1.000,109.770,1,0,43041.270,HIMFLA+FangSong,10.500,0,char,52,10.500,0,单位：元,99.270,para,True,10.500,504.600,515.100,732.230,742.730
2873,1.000,134.940,2,,43064.850,HIMFLA+FangSong,10.500,0,char,52,10.500,0,项目 ,121.320,tbl,True,10.500,42.70903225806451612903225806,292.3651546391752577319587629,708.650,719.150
2874,1.000,134.940,2,,43064.850,HIMFLA+FangSong,10.500,0,char,52,10.500,0,2021年1-6月 ,121.320,tbl,True,5.250,292.3651546391752577319587629,422.5584,708.650,719.150
2875,0.500,133.350,2,0,43064.850,HIMFLA+FangSong,10.500,0,char,52,10.500,0,2020年1-6月,122.850,para,True,5.250,454.860,520.479,708.650,719.150
2876,1.000,159.8571428571428571428571429,3,,43088.070,HIMFLA+FangSong,10.500,0,char,52,10.500,0,一、经营活动产生的现金流量： ,142.7925,tbl,True,10.500,42.70903225806451612903225806,292.3651546391752577319587629,685.430,695.930
2877,0.274,159.8571428571428571428571429,3,,43088.305,HIMGDA+DengXian,10.500,0,char,52,10.500,0, ,142.7925,tbl,True,2.877,292.3651546391752577319587629,422.5584,685.195,695.695
2878,1.000,181.440,4,,43111.350,HIMFLA+FangSong,10.500,0,char,52,10.500,0,销售商品、提供劳务收到的现金 ,167.820,tbl,True,10.500,42.70903225806451612903225806,292.3651546391752577319587629,662.150,672.650
