adv,bottom,cod,doctop,height,non_stroking_color,page_number,size,stroking_color,top,width,x0,x1,y0,y1,len_str,is_mulu,is_biaoti,is_ymyj,text
0.5,54.51,0.0,22778.01,10.5,0.0,28.0,10.5,0.0,44.01,5.25,163.74,379.01,787.49,797.99,27,0,0,0,深圳市资本运营集团有限公司公司债券2021年半年度报告
0.5,84.06,1.0,22806.06,12.0,0.0,28.0,12.0,0.0,72.06,6.0,42.54,381.54,757.94,769.94,43,0,0,2,阳光凯迪未按合同约定支付利息，构成违约。2018年11月21日，海南省高级人民法院作出
0.5,112.08,2.0,22834.08,12.0,0.0,28.0,12.0,0.0,100.08,6.0,42.54,180.54,729.92,741.92,24,0,0,2,（2018）琼民初30、31号判决书，内容如下：
0.5,154.08,3.0,22876.08,12.0,0.0,28.0,12.0,0.0,142.08,6.0,66.54,468.54,687.92,699.92,43,0,0,2,"（1）限被告凯迪生态在判决生效后10日内偿还万和证券融资本金84,000万元及利息（利"
0.5,182.1,4.0,22904.1,12.0,0.0,28.0,12.0,0.0,170.1,6.0,42.54,351.54,659.9,671.9,42,0,0,2,息以8.4亿元为本金按照年利率6.3％从2018年3月21日起计算至债务清偿日止）；
0.5,224.04,5.0,22946.04,12.0,0.0,28.0,12.0,0.0,212.04,6.0,66.54,462.54,617.96,629.96,42,0,0,2,（2）限被告凯迪生态于判决生效后10日内支付万和证券违约金（以8.4亿元为基数，按照
0.5,252.06,6.0,22974.06,12.0,0.0,28.0,12.0,0.0,240.06,6.0,42.54,225.54,589.94,601.94,31,0,0,2,年利率17.7％从2018年3月22日起计算至债务清偿日止）；
0.5,294.06,7.0,23016.06,12.0,0.0,28.0,12.0,0.0,282.06,6.0,66.54,522.54,547.94,559.94,43,0,0,2,"（3）如被告不履行判决第一项、第二项义务，原告有权对被告质押给原告的31,180万股凯"
1.0,322.08,8.0,23044.08,12.0,0.0,28.0,12.0,0.0,310.08,12.0,42.54,54.54,519.92,531.92,22,0,0,2,迪生态股票折价、拍卖或变价所得借款优先受偿；
1.0,364.08,9.0,23086.08,12.0,0.0,28.0,12.0,0.0,352.08,12.0,66.54,78.54,477.92,489.92,14,0,0,2,（4）驳回原告其他诉讼请求。
0.5,406.08,10.0,23128.08,12.0,0.0,28.0,12.0,0.0,394.08,6.0,66.54,414.54,435.008,447.92,43,0,0,2,被告向最高人民法院提出再审，最高人民法院于2020年3月18日驳回被告提出的再审申请。
1.0,434.1,12.0,23156.1,12.0,0.0,28.0,12.0,0.0,422.1,12.0,42.54,54.54,407.9,419.9,24,0,0,2,截至报告期末，本案件处于一审判决生效执行中阶段。
0.5,476.04,13.0,23198.04,12.0,0.0,28.0,12.0,0.0,464.04,6.0,66.54,534.54,365.96,377.96,43,0,0,2,"3、万和证券与开晓胜签订《股票质押式回购交易业务协议》，初始交易金额为7,800万元，"
0.5,504.06,14.0,23226.06,12.0,0.0,28.0,12.0,0.0,492.06,6.0,42.54,495.54,337.94,349.94,49,0,0,2,"质押标的为盛运环保（300090），交易时股份性质为1,900万股限售股，融资利率为6.5%/年，"
1.0,532.08,15.0,23254.08,12.0,0.0,28.0,12.0,0.0,520.08,12.0,42.54,54.54,309.92,321.92,10,0,0,2,期限一年，按季付息。
1.0,574.08,16.0,23296.08,12.0,0.0,28.0,12.0,0.0,562.08,12.0,66.54,78.54,267.92,279.92,40,0,0,2,因开晓胜未按时足额付息，且其所持股份被司法冻结，质押标的证券上市公司盛运环保处于
0.5,602.04,17.0,23324.04,12.0,0.0,28.0,12.0,0.0,590.04,6.0,42.54,528.54,239.96,251.96,46,0,0,2,债务重组阶段，构成实质性违约。2019年1月30日，深圳市中级人民法院作出（2018）粤03
0.5,630.06,18.0,23352.06,12.0,0.0,28.0,12.0,0.0,618.06,6.0,42.54,108.54,211.94,223.94,16,0,0,2,民初2575号判决书，内容如下：
0.5,672.06,19.0,23394.06,12.0,0.0,28.0,12.0,0.0,660.06,6.0,66.54,486.54,169.94,181.94,43,0,0,2,"（1）被告开晓胜应于判决生效后10日内向原告支付融资款本金人民币7,800万元及融资利"
0.5,700.08,20.0,23422.08,12.0,0.0,28.0,12.0,0.0,688.08,6.0,42.54,516.54,141.92,153.92,47,0,0,2,息（违约金以拖欠的融资款本金为基数，按年利率6.5%，自2018年03月11日起计算至2018
0.5,728.1,21.0,23450.1,12.0,0.0,28.0,12.0,0.0,716.1,6.0,42.54,360.54,113.9,125.9,33,0,0,2,"年4月22日止，并扣减已经扣划的利息人民币10,507.04元）；"
0.5,790.83,22.0,23514.33,10.5,0.0,28.0,10.5,0.0,780.33,5.25,292.32,297.57,51.17,61.67,2,0,0,1,28
0.5,54.51,0.0,23620.01,10.5,0.0,29.0,10.5,0.0,44.01,5.25,163.74,379.01,787.49,797.99,27,0,0,0,深圳市资本运营集团有限公司公司债券2021年半年度报告
0.5,84.06,1.0,23648.06,12.0,0.0,29.0,12.0,0.0,72.06,6.0,66.54,270.54,757.94,769.94,41,0,0,2,（2）被告开晓胜应于判决生效后10日内向原告支付逾期回购证券违约金（违约金应以拖欠
0.5,112.08,2.0,23676.08,12.0,0.0,29.0,12.0,0.0,100.08,6.0,42.54,396.54,729.92,741.92,41,0,0,2,的融资款本金为基数，按照日万分之五的标准，自2018年4月3日起计算至清偿之日止；
0.5,154.08,3.0,23718.08,12.0,0.0,29.0,12.0,0.0,142.08,6.0,66.54,276.54,687.92,699.92,42,0,0,2,"（3）原告对被告质押给原告的1,900万股盛运环保证券就折价、拍卖、变卖所得价款在被"
1.0,182.1,4.0,23746.1,12.0,0.0,29.0,12.0,0.0,170.1,12.0,42.54,54.54,659.9,671.9,31,0,0,2,告开晓胜不能清偿判决第一、二项所确认的债务范围内有优先受偿权；
1.0,224.1,5.0,23788.1,12.0,0.0,29.0,12.0,0.0,212.1,12.0,66.54,78.54,617.9,629.9,14,0,0,2,（4）驳回原告其他诉讼请求。
0.5,266.04,6.0,23830.04,12.0,0.0,29.0,12.0,0.0,254.04,6.0,66.54,354.54,575.96,587.96,43,0,0,2,因被告对一审判决不服，提起上诉，2019年9月12日，广东省高级人民法院二审驳回上诉，
1.0,294.06,7.0,23858.06,12.0,0.0,29.0,12.0,0.0,282.06,12.0,42.54,54.54,547.94,559.94,28,0,0,2,维持原判。截至报告期末，案件处于二审判决生效执行中阶段。
0.5,336.06,8.0,23900.06,12.0,0.0,29.0,12.0,0.0,324.06,6.0,66.54,534.24,505.028,517.94,43,0,0,2,"4、万和证券与柴国生签订《股票质押式回购交易业务协议》，初始交易金额为6,300万元，"
0.5,364.08,10.0,23928.08,12.0,0.0,29.0,12.0,0.0,352.08,6.0,42.54,512.22,477.008,489.92,50,0,0,2,"质押标的证券为雪莱特（002076），交易时股份性质为2,500万股流通股，融资利率为6.2%/年，"
0.5,392.1,12.0,23956.1,12.0,0.0,29.0,12.0,0.0,380.1,6.0,42.54,101.94,448.988,461.9,16,0,0,2,期限为1年，付息方式为按季付息。
1.0,434.04,14.0,23998.04,12.0,0.0,29.0,12.0,0.0,422.04,12.0,66.66,78.66,407.96,419.96,39,0,0,2,因柴国生未按时履行购回义务，且后期也未按时支付融资利息，构成实质性违约。为保障
0.5,462.06,15.0,24026.06,12.0,0.0,29.0,12.0,0.0,450.06,6.0,42.54,526.74,379.028,391.94,46,0,0,2,公司权益，万和证券向法院起诉。2019年8月19日，深圳市中级人民法院作出（2019）粤03
0.5,490.08,17.0,24054.08,12.0,0.0,29.0,12.0,0.0,478.08,6.0,42.54,107.94,351.008,363.92,16,0,0,2,民初1137号判决书，内容如下：
0.5,532.08,20.0,24096.08,12.0,0.0,29.0,12.0,0.0,520.08,6.0,66.66,482.46,309.008,321.92,40,0,0,2,"（1）被告柴国生应于判决生效后10日内向原告支付融资款本金人民币6,300万元；"
0.5,574.08,23.0,24138.08,12.0,0.0,29.0,12.0,0.0,562.08,6.0,66.66,506.46,267.008,279.92,43,0,0,2,"（2）被告柴国生应于判决生效后10日内向原告支付融资利息（利息以本金6,300万元为基"
0.5,602.1,25.0,24166.1,12.0,0.0,29.0,12.0,0.0,590.1,6.0,42.54,235.74,238.988,251.9,36,0,0,2,数，自2019年3月1日起按年利率6.2%，计算至本息清偿完毕之日止）；
0.5,644.04,28.0,24208.04,12.0,0.0,29.0,12.0,0.0,632.04,6.0,66.66,470.46,197.048,209.96,43,0,0,2,"（3）被告柴国生应于判决生效后10日内向原告支付违约金（以本金6,300万元为基数，按"
0.5,672.06,30.0,24236.06,12.0,0.0,29.0,12.0,0.0,660.06,6.0,42.54,268.74,169.028,181.94,35,0,0,2,每日万分之三的标准，自2018年9月16日计算至款项清偿完毕之日止）；
1.0,714.06,33.0,24278.06,12.0,0.0,29.0,12.0,0.0,702.06,12.0,66.66,78.66,127.028,138.65,21,0,0,2,（4）被告陈敏对上述债务承担连带清偿责任；
0.5,790.83,36.0,24356.33,10.5,0.0,29.0,10.5,0.0,780.33,5.25,292.32,297.57,51.17,61.67,2,0,0,1,29
0.5,54.51,0.0,24462.01,10.5,0.0,30.0,10.5,0.0,44.01,5.25,163.74,379.01,787.49,797.99,27,0,0,0,深圳市资本运营集团有限公司公司债券2021年半年度报告
0.5,84.06,1.0,24490.06,12.0,0.0,30.0,12.0,0.0,72.06,6.0,66.66,273.06,757.028,769.94,42,0,0,2,"（5）原告对被告质押给原告的3,300万股雪莱特证券就折价、拍卖、变卖所得价款在涉案"
1.0,112.08,3.0,24518.08,12.0,0.0,30.0,12.0,0.0,100.08,12.0,42.54,54.54,729.92,740.63,12,0,0,2,债权范围内有优先受偿权。
1.0,154.08,5.0,24560.08,12.0,0.0,30.0,12.0,0.0,142.08,12.0,66.54,78.54,687.008,698.63,14,0,0,2,（6）驳回原告其他诉讼请求。
0.5,196.08,8.0,24602.08,12.0,0.0,30.0,12.0,0.0,184.08,6.0,66.54,337.74,645.008,657.92,44,0,0,2,被告对一审判决不服，提起上诉。2020年6月22日，广东省高级人民法院作出（2019）粤
0.5,224.1,10.0,24630.1,12.0,0.0,30.0,12.0,0.0,212.1,6.0,42.54,107.94,616.988,629.9,20,0,0,2,民终2691号判决书，二审判决内容如下：
0.5,266.04,13.0,24672.04,12.0,0.0,30.0,12.0,0.0,254.04,6.0,66.54,407.34,575.048,587.96,44,0,0,2,（1）维持广东省深圳市中级人民法院（2019）粤03民初1137号民事判决第一、六项及诉
1.0,294.06,15.0,24700.06,12.0,0.0,30.0,12.0,0.0,282.06,12.0,42.54,54.54,547.94,558.65,8,0,0,2,讼费用负担部分；
0.5,336.06,17.0,24742.06,12.0,0.0,30.0,12.0,0.0,324.06,6.0,66.54,407.34,505.028,517.94,44,0,0,2,（2）变更广东省深圳市中级人民法院（2019）粤03民初1137号民事判决第二项为：柴国
0.5,364.08,19.0,24770.08,12.0,0.0,30.0,12.0,0.0,352.08,6.0,42.54,530.94,477.008,489.92,44,0,0,2,"生应于本判决生效之日起十日内向万和证券股份有限公司支付融资利息（利息以本金6,300万元"
0.5,392.1,21.0,24798.1,12.0,0.0,30.0,12.0,0.0,380.1,6.0,42.54,355.74,448.988,461.9,35,0,0,2,为基数，自2020年4月9日起至款项清偿之日止按年利率6.2%计算）；
0.5,434.04,24.0,24840.04,12.0,0.0,30.0,12.0,0.0,422.04,6.0,66.54,407.34,407.048,419.96,44,0,0,2,（3）变更广东省深圳市中级人民法院（2019）粤03民初1137号民事判决第三项为：柴国
0.5,462.06,26.0,24868.06,12.0,0.0,30.0,12.0,0.0,450.06,6.0,42.54,515.94,379.028,391.94,50,0,0,2,"生应于本判决生效之日起十日内向万和证券股份有限公司支付违约金2,771,398.04元及以6,300"
0.5,490.08,28.0,24896.08,12.0,0.0,30.0,12.0,0.0,478.08,6.0,42.54,202.74,351.008,363.92,41,0,0,2,万元为基数自2020年4月9日起至款项清偿之日止按每日万分之三的标准计算的违约金；
0.5,532.08,31.0,24938.08,12.0,0.0,30.0,12.0,0.0,520.08,6.0,66.54,407.34,309.008,321.92,44,0,0,2,（4）变更广东省深圳市中级人民法院（2019）粤03民初1137号民事判决第四项为：陈敏
1.0,560.1,33.0,24966.1,12.0,0.0,30.0,12.0,0.0,548.1,12.0,42.54,54.54,281.9,292.61,14,0,0,2,对上述债务承担连带清偿责任；
0.5,602.04,35.0,25008.04,12.0,0.0,30.0,12.0,0.0,590.04,6.0,66.54,407.34,239.048,251.96,44,0,0,2,（5）变更广东省深圳市中级人民法院（2019）粤03民初1137号民事判决第五项为：万和
0.5,630.06,37.0,25036.06,12.0,0.0,30.0,12.0,0.0,618.06,6.0,42.54,440.94,211.028,223.94,48,0,0,2,证券股份有限公司对柴国生提供质押的雪莱特股票26245810股（证券代码002076）拍卖或变卖
1.0,658.08,39.0,25064.08,12.0,0.0,30.0,12.0,0.0,646.08,12.0,42.54,54.54,183.92,194.63,20,0,0,2,所得价款在涉案债权范围内享有优先受偿权。
1.0,700.08,41.0,25106.08,12.0,0.0,30.0,12.0,0.0,688.08,12.0,66.54,78.54,141.92,153.92,23,0,0,2,截至报告期末，本案处于二审判决生效执行中阶段。
0.5,742.08,42.0,25148.08,12.0,0.0,30.0,12.0,0.0,730.08,6.0,70.56,538.56,99.92,111.92,40,0,0,2,5、中粮信托有限责任公司（“原告”）为万和证券管理的资管产品“万和证券日盛10号
0.5,770.04,43.0,25176.04,12.0,0.0,30.0,12.0,0.0,758.04,6.0,42.54,312.54,71.96,83.96,44,0,0,2,定向资产管理计划”委托人。自2018年10月23日起，原告陆续向万和证券发出多份《提取委
0.5,790.83,44.0,25198.33,10.5,0.0,30.0,10.5,0.0,780.33,5.25,292.32,297.57,51.17,61.67,2,0,0,1,30
0.5,54.51,0.0,25304.01,10.5,0.0,31.0,10.5,0.0,44.01,5.25,163.74,379.01,787.49,797.99,27,0,0,0,深圳市资本运营集团有限公司公司债券2021年半年度报告
0.5,84.06,1.0,25332.06,12.0,0.0,31.0,12.0,0.0,72.06,6.0,42.54,459.54,757.94,769.94,44,0,0,2,托资产通知书》，万和证券在指定时间内执行了部分通知书。2018年11月5日，原告向万和证
1.0,112.08,2.0,25360.08,12.0,0.0,31.0,12.0,0.0,100.08,12.0,42.54,54.54,729.92,741.92,42,0,0,2,券出具指令，要求万和证券对持有的证券资产全部变现，万和证券于原告指定日期过后陆续变现
1.0,140.1,3.0,25388.1,12.0,0.0,31.0,12.0,0.0,128.1,12.0,42.54,54.54,701.9,713.9,30,0,0,2,证券资产并向原告进行了资金返还，至起诉日未完成全部资产变现。
0.5,182.04,4.0,25430.04,12.0,0.0,31.0,12.0,0.0,170.04,6.0,70.56,388.56,659.96,671.96,43,0,0,2,"原告诉请法院判决万和证券向原告赔偿贬值损失5,498.26万元及因迟延返还委托资产造成"
0.5,210.06,5.0,25458.06,12.0,0.0,31.0,12.0,0.0,198.06,6.0,42.54,540.54,631.94,643.94,43,0,0,2,的利息损失，以及律师费、保全费、保全保险费、交通费、食宿费诉讼费等（截止2021年3月
0.5,238.08,6.0,25486.08,12.0,0.0,31.0,12.0,0.0,226.08,6.0,42.54,282.54,603.92,615.92,48,0,0,2,"15日共计7,787.85万元）。2021年5月6日，北京金融法院裁定冻结万和证券的银行存款或查"
0.5,266.04,7.0,25514.04,12.0,0.0,31.0,12.0,0.0,254.04,6.0,42.54,414.54,575.96,587.96,48,0,0,2,"封、扣押相应价值的财产，限额总计77,878,547.08元。截至5月7日，已冻结万和证券银行存"
0.5,294.06,8.0,25542.06,12.0,0.0,31.0,12.0,0.0,282.06,6.0,42.54,150.54,547.94,559.94,38,0,0,2,"款53,928,230.24元。目前案件已立案并召开了庭前会议，待正式开庭。"
0.5,336.06,9.0,25584.06,12.0,0.0,31.0,12.0,0.0,324.06,6.0,70.56,76.56,505.94,517.94,40,0,0,2,6、华夏人寿保险与四被告郭伟、深圳市科陆电子科技股份有限公司、宁波炜能资料管理中
1.0,364.08,10.0,25612.08,12.0,0.0,31.0,12.0,0.0,352.08,12.0,42.54,54.54,477.92,489.92,42,0,0,2,心、深圳久安富赢新能源股权投资企业（有限合伙）及深圳复思尔康、北京中海盈创、董文洁、
1.0,392.04,11.0,25640.04,12.0,0.0,31.0,12.0,0.0,380.04,12.0,42.54,54.54,449.96,461.96,42,0,0,2,北京华山弘业股权投资基、宁波华山恒东、珠海千红思远、北京国能电池公司签订增资协议，根
0.5,420.06,12.0,25668.06,12.0,0.0,31.0,12.0,0.0,408.06,6.0,42.54,324.54,421.94,433.94,45,0,0,2,据协议，如果国能电池2016年度净利润未达到2.5亿元，被告郭伟承诺受让全部股权 ，加上年
0.5,448.08,13.0,25696.08,12.0,0.0,31.0,12.0,0.0,436.08,6.0,42.54,63.54,393.92,405.92,18,0,0,2,化10%的利息，四被告承担连带责任。
0.5,490.08,14.0,25738.08,12.0,0.0,31.0,12.0,0.0,478.08,6.0,70.56,268.56,351.92,363.92,38,0,0,2,因国能电池2016年经审计未达2.5亿元，原告请求判令被告一受让原告全部股份
0.5,518.04,15.0,25766.04,12.0,0.0,31.0,12.0,0.0,506.04,6.0,42.54,291.54,323.96,335.96,49,0,0,2,"4,456.2353万股，受让价款本息合计73,042万元，被告二，三，四承担连带责任。目前案件处"
1.0,546.06,16.0,25794.06,12.0,0.0,31.0,12.0,0.0,534.06,12.0,42.54,54.54,295.94,307.94,12,0,0,2,于一审已开庭待判决阶段。
0.5,588.06,17.0,25836.06,12.0,0.0,31.0,12.0,0.0,576.06,6.0,70.56,181.56,253.94,265.94,42,0,0,2,7、2016年9月30日，原告深圳复思尔康投资合伙企业（有限合伙）与其他投资方与五被
1.0,616.08,18.0,25864.08,12.0,0.0,31.0,12.0,0.0,604.08,12.0,42.54,54.54,225.92,237.92,42,0,0,2,告郭伟、宁波炜能资产管理中心（有限合伙）、深圳市科陆电子科技股份有限公司、深圳久安富
1.0,644.04,19.0,25892.04,12.0,0.0,31.0,12.0,0.0,632.04,12.0,42.54,54.54,197.96,209.96,42,0,0,2,盈新能源股权投资企业（有限合伙）、北京国能电池科技股份有限公司签订增资协议，约定：原
0.5,672.06,20.0,25920.06,12.0,0.0,31.0,12.0,0.0,660.06,6.0,42.54,540.54,169.94,181.94,44,0,0,2,告以1亿元增资北京国能电池公司；如2016年北京国能电池公司经审计的净利润未达到2.5亿
0.5,700.08,21.0,25948.08,12.0,0.0,31.0,12.0,0.0,688.08,6.0,42.54,411.54,141.92,153.92,43,0,0,2,元时，原告有权要求被告郭伟进行回购，回购价格为本金加年化利率10%；如五被告违反增资协
1.0,728.1,22.0,25976.1,12.0,0.0,31.0,12.0,0.0,716.1,12.0,42.54,54.54,113.9,125.9,25,0,0,2,议的陈述、保证或承诺的，应就违约赔偿承担连带责任。
0.5,790.83,23.0,26040.33,10.5,0.0,31.0,10.5,0.0,780.33,5.25,292.32,297.57,51.17,61.67,2,0,0,1,31
0.5,54.51,0.0,26146.01,10.5,0.0,32.0,10.5,0.0,44.01,5.25,163.74,379.01,787.49,797.99,27,0,0,0,深圳市资本运营集团有限公司公司债券2021年半年度报告
0.5,84.06,1.0,26174.06,12.0,0.0,32.0,12.0,0.0,72.06,6.0,70.56,517.56,757.94,769.94,42,0,0,2,后经审计，被告国能电池2016年的净利润未达标，后原告要求回购无果，故原告于2018
0.5,112.08,2.0,26202.08,12.0,0.0,32.0,12.0,0.0,100.08,6.0,42.54,498.6,729.92,741.92,44,0,0,2,年11月15日起诉，要求五被告承担相应责任。一审法院判决郭伟支付回购款本金1亿元及利息，
1.0,140.1,3.0,26230.1,12.0,0.0,32.0,12.0,0.0,128.1,12.0,42.54,54.54,701.9,713.9,26,0,1,2,二审法院撤销一审判决。目前案件处于二审判决生效阶段。
0.5,182.04,4.0,26272.04,12.0,0.0,32.0,12.0,0.0,170.04,6.0,70.56,181.56,659.96,671.96,42,0,0,2,8、2017年5月15日，原告城市电力控股集团有限公司与被告深圳市科陆电子科技股份有
0.5,210.06,5.0,26300.06,12.0,0.0,32.0,12.0,0.0,198.06,6.0,42.54,534.54,631.94,643.94,44,0,0,2,限公司、四川陆纵电力设计有限责任公司签署电池储能承包合同，该项目于2017年12月6日完
1.0,238.08,6.0,26328.08,12.0,0.0,32.0,12.0,0.0,226.08,12.0,42.54,54.54,603.92,615.92,42,0,0,2,成到货验收，原告因质量问题请求判令解除合同，判令被告一返还合同款及利息、误期赔偿费、
0.5,266.04,7.0,26356.04,12.0,0.0,32.0,12.0,0.0,254.04,6.0,42.54,300.54,575.96,587.96,46,0,0,2,"项目各项成本、预期利益损失合计5,953.1817万元，判令被告二承担连带责任。目前案件处于"
1.0,294.06,8.0,26384.06,12.0,0.0,32.0,12.0,0.0,282.06,12.0,42.54,54.54,547.94,559.94,11,0,1,2,一审已开庭待判决阶段。
0.5,336.06,9.0,26426.06,12.0,0.0,32.0,12.0,0.0,324.06,6.0,70.56,76.56,505.94,517.94,40,0,0,2,9、分宜县城西工业园开发有限责任公司、江西科能储能电池系统有限公司、北京国能电池
0.5,364.08,10.0,26454.08,12.0,0.0,32.0,12.0,0.0,352.08,6.0,42.54,510.54,477.92,489.92,43,0,0,2,科技股份有限公司、郭伟、新余农村商业银行股份有限公司分宜支行于2017年11月1日签订
0.5,392.04,11.0,26482.04,12.0,0.0,32.0,12.0,0.0,380.04,6.0,42.54,312.54,449.96,461.96,44,0,0,2,"《委托贷款借款合同》，委托贷款金额为30,000万元。同日，科陆电子、郭伟、北京国能电池"
1.0,420.06,12.0,26510.06,12.0,0.0,32.0,12.0,0.0,408.06,12.0,42.54,54.54,421.94,433.94,42,0,0,2,科技股份有限公司为被告的上述贷款提供连带责任保证，并与新余农村商业银行股份有限公司分
1.0,448.08,13.0,26538.08,12.0,0.0,32.0,12.0,0.0,436.08,12.0,42.54,54.54,393.92,405.92,40,0,0,2,宜支行签订《保证合同》。借款到期后，被告不仅未归还贷款本金，且尚拖欠逾期违约利息
0.5,476.04,14.0,26566.04,12.0,0.0,32.0,12.0,0.0,464.04,6.0,42.54,318.54,365.96,377.96,49,0,0,2,"2,430万元（2019年11月1日至2020年10月31日期间），各连带责任保证人亦均未履行保证"
1.0,504.06,15.0,26594.06,12.0,0.0,32.0,12.0,0.0,492.06,12.0,42.54,54.54,337.94,349.94,5,0,0,2,责任义务。
0.5,546.06,16.0,26636.06,12.0,0.0,32.0,12.0,0.0,534.06,6.0,70.56,358.56,295.94,307.94,41,0,0,2,"科陆电子向债务人履行的保证责任共计人民币5,000万元整，因此产生的律师代理费人民"
0.5,574.08,17.0,26664.08,12.0,0.0,32.0,12.0,0.0,562.08,6.0,42.54,324.54,267.92,279.92,42,0,0,2,币40万元及为诉讼保全所开具的保函费用人民币4万元。科陆电子诉请被告偿还前述费用。目
1.0,602.1,18.0,26692.1,12.0,0.0,32.0,12.0,0.0,590.1,12.0,42.54,54.54,239.9,251.9,14,0,0,2,前案件处于已立案待开庭阶段。
0.5,644.04,19.0,26734.04,12.0,0.0,32.0,12.0,0.0,632.04,6.0,70.56,538.56,197.96,209.96,43,0,0,2,"截至2021年6月30日，公司控股企业万和证券股份有限公司以第三人身份涉及5,000万"
0.5,672.06,20.0,26762.06,12.0,0.0,32.0,12.0,0.0,660.06,6.0,42.54,150.54,169.94,181.94,17,0,0,2,元以上诉讼案件2起，具体情况如下：
0.5,790.83,22.0,26882.33,10.5,0.0,32.0,10.5,0.0,780.33,5.25,292.32,297.57,51.17,61.67,2,0,0,1,32
0.5,54.51,0.0,26988.01,10.5,0.0,33.0,10.5,0.0,44.01,5.25,163.74,379.01,787.49,797.99,27,0,0,0,深圳市资本运营集团有限公司公司债券2021年半年度报告
0.5,522.06,26.0,27454.06,12.0,0.0,33.0,12.0,0.0,510.06,6.0,71.82,521.82,319.94,331.94,40,0,0,2,1、万和证券受鄂尔多斯市金驼药业有限责任公司的委托，成立了“万和证券臻和7号定向
