,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type,
3834,14.04,196.88,5,81017.64,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,券。,182.84,TRUE,14.04,89.904,103.944,645.16,659.2,para,其它
3835,14.04,237.2,6,81057.96,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,第十七条 其他应说明的事项,223.16,TRUE,14.04,209.81,287.09,603.787,617.827,para,其它
3836,14.04,277.31,7,81098.07,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,一、上市安排,263.27,TRUE,14.04,117.98,132.02,563.677,577.717,para,其它
3837,7.02,304.55,8,81125.31,,14.04,0,char,97,14.04,0,本期债券发行结束后1个月内，发行人将向有关证券交易场所或,290.51,TRUE,7.02,117.86,271.85,536.437,551.53,para,其它
3838,14.04,331.79,9,81152.55,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,其他主管部门提出上市或交易流通申请。,317.75,TRUE,14.04,89.904,103.944,509.197,523.237,para,其它
3839,14.04,359.03,10,81179.79,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,二、税务说明,344.99,TRUE,14.04,117.98,132.02,481.957,495.997,para,其它
3840,14.04,386.27,11,81207.03,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,根据国家税收法律、法规，投资者投资本期债券应缴纳的有关税,372.23,TRUE,14.04,117.86,131.9,455.77,469.81,para,其它
3841,14.04,413.51,12,81234.27,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,款由投资者承担。,399.47,TRUE,14.04,89.904,103.944,427.063,442.57,para,其它
3842,14.04,453.85,13,81274.61,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,第十八条 备查文件,439.81,TRUE,14.04,238.01,315.29,387.137,401.177,para,其它
3843,14.04,494.05,14,81314.81,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,一、备查文件,480.01,TRUE,14.04,117.98,132.02,346.937,360.977,para,其它
3844,14.04,521.29,15,81342.05,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,（一）有关主管部门对本期债券的批准文件,507.25,TRUE,14.04,117.86,131.9,319.697,333.737,para,其它
3845,14.04,548.53,16,81369.29,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,（二）2016年重庆两江新区开发投资集团有限公司公司债券募,534.49,TRUE,14.04,117.14,207.38,292.457,307.55,para,其它
3846,14.04,575.77,17,81396.53,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,集说明书及其摘要,561.73,TRUE,14.04,89.904,103.944,265.217,279.257,para,其它
3847,7.02,603.01,18,81423.77,,14.04,0,char,97,14.04,0,（三）发行人经审计的2012年、2013年及2014年财务报告,588.97,TRUE,7.02,117.86,429.43,237.977,253.07,para,其它
3848,14.04,630.16,19,81450.92,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,（四）上海新世纪资信评估投资服务有限公司出具的信用评级报告,616.12,TRUE,14.04,117.86,131.9,210.827,224.867,para,其它
3849,14.04,657.4,20,81478.16,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,（五）重庆静昇律师事务所出具的法律意见书,643.36,TRUE,14.04,117.86,131.9,183.587,197.627,para,其它
3850,14.04,684.64,21,81505.4,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,（六）账户及资金监管协议,670.6,TRUE,14.04,117.86,131.9,156.347,170.387,para,其它
3851,14.04,711.88,22,81532.64,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,（七）债权代理协议,697.84,TRUE,14.04,116.66,130.7,129.107,143.147,para,其它
3852,14.04,739.12,23,81559.88,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,（八）债券持有人会议规则,725.08,TRUE,14.04,116.66,130.7,101.867,115.907,para,其它
3853,14.04,766.356,24,81587.116,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,97,14.04,0,二、查询地址及网址,752.316,TRUE,14.04,117.98,132.02,74.631,88.671,para,其它
3854,4.5,789.024,25,81614.824,Times New Roman,9,0,char,97,9,0,96,780.024,TRUE,4.5,293.21,297.71,53.016,62.016,para,页脚
3855,5.28,49.009,0,81715.289,,10.56,0,char,98,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
3856,14.04,87.9,1,81750.7,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,（一）发行人：重庆两江新区开发投资集团有限公司,73.86,TRUE,14.04,117.86,131.9,753.087,767.127,para,其它
3857,14.04,115.16,2,81777.96,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,联系人：许志琼、胡思舟,101.12,TRUE,14.04,117.86,131.9,725.827,739.867,para,其它
3858,7.02,142.4,3,81805.2,,14.04,0,char,98,14.04,0,联系地址：重庆市渝北区回兴街道宝圣大道1号,128.36,TRUE,7.02,117.86,411.91,698.587,713.68,para,其它
3859,14.04,169.64,4,81832.44,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,联系电话：023-67143666,155.6,TRUE,14.04,117.86,131.9,671.347,685.387,para,其它
3860,14.04,196.88,5,81859.68,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,传真：023-67143666,182.84,TRUE,14.04,117.86,131.9,644.107,658.147,para,其它
3861,14.04,224.12,6,81886.92,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,邮编：401122,210.08,TRUE,14.04,117.86,131.9,616.867,630.907,para,其它
3862,14.04,251.36,7,81914.16,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,（二）主承销商：中国银河证券股份有限公司,237.32,TRUE,14.04,117.86,131.9,589.627,603.667,para,其它
3863,14.04,278.63,8,81941.43,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,联系人：王富利、边洋,264.59,TRUE,14.04,117.86,131.9,562.357,576.397,para,其它
3864,7.02,305.87,9,81968.67,,14.04,0,char,98,14.04,0,联系地址：北京市西城区金融大街35号国际企业大厦C座2层,291.83,TRUE,7.02,117.86,505.3,535.117,550.21,para,其它
3865,14.04,333.11,10,81995.91,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,联系电话：010-66568206,319.07,TRUE,14.04,117.86,131.9,507.877,521.917,para,其它
3866,14.04,360.35,11,82023.15,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,传真：010-66568704,346.31,TRUE,14.04,117.86,131.9,480.637,494.677,para,其它
3867,14.04,387.47,12,82050.27,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,邮政编码：100033,373.43,TRUE,14.04,117.86,131.9,453.517,467.557,para,其它
3868,14.04,414.71,13,82077.51,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,投资者可在本期债券发行期内到国家发展与改革委员会网站,400.67,TRUE,14.04,117.86,505.196,427.33,441.37,para,其它
3869,14.04,441.97,14,82104.77,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,（www.ndrc.gov.cn）及中国债券信息网（www.chinabond.com.cn）查,427.93,TRUE,14.04,89.904,103.944,399.017,413.057,para,其它
3870,14.04,469.21,15,82132.01,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,98,14.04,0,询本期债券募集说明书全文。,455.17,TRUE,14.04,89.904,103.944,371.777,385.817,para,其它
3871,4.5,789.024,16,82456.864,Times New Roman,9,0,char,98,9,0,97,780.024,TRUE,4.5,293.21,297.71,53.016,62.016,para,页脚
3872,5.28,49.009,0,82557.329,,10.56,0,char,99,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
3873,14.04,87.9,1,82592.74,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,99,14.04,0,附表一：,73.86,TRUE,14.04,89.904,103.944,753.087,767.127,para,其它
3874,14.04,115.16,2,82620,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,99,14.04,0,发行网点表,101.12,TRUE,14.04,262.61,276.65,725.827,739.867,para,其它
3875,12,200.0606,3,82686.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,公司名称 ,147.3285714,TRUE,12,67.674,175.3062857,661.348,673.348,tbl,其它
3876,12,200.0606,3,82686.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,发行网点名称 ,147.3285714,TRUE,12,175.3062857,260.2948571,661.348,673.348,tbl,其它
3877,12,200.0606,3,82686.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,地址 ,147.3285714,TRUE,12,260.2948571,387.8757143,661.348,673.348,tbl,其它
3878,12,200.0606,3,82686.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,联系人 ,147.3285714,TRUE,12,387.8757143,444.6357143,661.348,673.348,tbl,其它
3879,12,200.0606,3,82686.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,联系电话 ,147.3285714,TRUE,12,444.6357143,527.76925,661.348,673.348,tbl,其它
3880,6,289.61,4,82758.252,Times New Roman,12,0,char,99,12,0,1,200.0606,TRUE,6,67.674,91.164,590.668,602.668,tbl,其它
3881,12,289.61,4,82742.112,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,中国银河证券股份有限公司 ,200.0606,TRUE,12,91.164,175.3062857,582.628,618.808,tbl,其它
3882,12,289.61,4,82753.752,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,债券融资总部 ,200.0606,TRUE,12,175.3062857,260.2948571,594.268,606.268,tbl,其它
3883,12,289.61,4,82730.472,,12,0,char,99,12,0,北京市西城区金融大街35号国际企业大厦C座 ,200.0606,TRUE,6,260.2948571,387.8757143,570.838,630.448,tbl,其它
3884,12,289.61,4,82753.752,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,李轶 ,200.0606,TRUE,12,387.8757143,444.6357143,594.268,606.268,tbl,其它
3885,6,289.61,4,82754.892,Times New Roman,12,0,char,99,12,0,010-66568051 ,200.0606,TRUE,6,444.6357143,527.76925,594.028,606.028,tbl,其它
3886,6,379.325,5,82848.042,"Times New Roman,Bold",12,0,char,99,12,0,2,289.61,TRUE,6,67.674,91.164,500.878,512.878,tbl,其它
3887,12,379.325,5,82831.662,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,东海证券股份有限公司 ,289.61,TRUE,12,91.164,175.3062857,493.078,529.258,tbl,其它
3888,12,379.325,5,82843.302,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,债券发行部 ,289.61,TRUE,12,175.3062857,260.2948571,504.718,516.718,tbl,其它
3889,12,379.325,5,82819.902,,12,0,char,99,12,0,上海市浦东新区方路1928号东海大厦4楼 ,289.61,TRUE,6,260.2948571,387.8757143,481.438,541.018,tbl,其它
3890,12,379.325,5,82831.662,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,99,12,0,桓朝娜阮洁琼 ,289.61,TRUE,12,387.8757143,444.6357143,493.078,529.258,tbl,其它
3891,6,379.325,5,82834.122,Times New Roman,12,0,char,99,12,0,021-20333219021-20333395 ,289.61,TRUE,6,444.6357143,527.76925,494.158,526.798,tbl,其它
3892,2.25,799.344,6,83309.081,Times New Roman,9,0,char,99,9,0,98,790.201,TRUE,2.25,89.904,297.65,41.279,51.839,para,页脚
3893,5.28,49.009,0,83399.369,,10.56,0,char,100,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
3894,14.04,87.9,1,83434.78,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,100,14.04,0,附表二：,73.86,TRUE,14.04,89.904,103.944,753.087,767.127,para,其它
3895,14.04,115.16,2,83462.04,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,100,14.04,0,发行人合并资产负债表,101.12,TRUE,14.04,227.45,241.49,725.827,739.867,para,其它
3896,10.56,138.549,3,83488.909,b'ABCDEE+\xb7\xc2\xcb\xce',10.56,0,char,100,10.56,0,单位：元,127.989,TRUE,10.56,453.07,463.63,702.699,713.259,para,其它
3897,9.96,164.18,4,83512.104,b'ABCDEE+\xb7\xc2\xcb\xce',9.96,0,char,100,9.96,0,资产 ,147.7,TRUE,9.96,75.75443478,191.0882941,680.019,690.579,tbl,其它
3898,9.96,164.18,4,83512.104,,9.96,0,char,100,9.96,0,2014年12月31日,147.7,TRUE,4.98,191.0882941,297.7980882,680.019,690.856,tbl,其它
3899,9.96,164.18,4,83512.104,,9.96,0,char,100,9.96,0,2013年12月31日,147.7,TRUE,4.98,297.7980882,404.3782353,680.019,690.856,tbl,其它
3900,9.96,164.18,4,83512.104,,9.96,0,char,100,9.96,0,2012年12月31日,147.7,TRUE,4.98,404.3782353,511.0494203,680.019,690.856,tbl,其它
3901,10.56,181.1,5,83528.269,b'ABCDEE+\xb7\xc2\xcb\xce',10.56,0,char,100,10.56,0,流动资产： ,164.18,TRUE,10.56,75.75443478,191.0882941,663.402,673.962,tbl,其它
3902,2.408,181.1,5,83528.878,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,164.18,TRUE,2.408,191.0882941,297.7980882,663.522,674.082,tbl,其它
3903,2.408,181.1,5,83528.878,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,164.18,TRUE,2.408,297.7980882,404.3782353,663.522,674.082,tbl,其它
3904,2.408,181.1,5,83528.878,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,164.18,TRUE,2.408,404.3782353,511.0494203,663.522,674.082,tbl,其它
3905,10.56,198.14,6,83545.309,,10.56,0,char,100,10.56,0, 货币资金 ,181.1,TRUE,2.408,75.75443478,191.0882941,646.362,656.922,tbl,其它
3906,4.815,198.14,6,83545.798,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"9,536,265,347.37",181.1,TRUE,4.815,191.0882941,297.7980882,646.602,657.162,tbl,其它
3907,4.815,198.14,6,83545.798,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"16,447,693,641.58",181.1,TRUE,4.815,297.7980882,404.3782353,646.602,657.162,tbl,其它
3908,4.815,198.14,6,83545.798,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"7,890,796,337.96",181.1,TRUE,4.815,404.3782353,511.0494203,646.602,657.162,tbl,其它
3909,10.56,215.18,7,83562.229,,10.56,0,char,100,10.56,0, 结算备付金 ,198.14,TRUE,2.408,75.75443478,191.0882941,629.442,640.002,tbl,其它
3910,2.408,215.18,7,83562.838,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,198.14,TRUE,2.408,191.0882941,297.7980882,629.562,640.122,tbl,其它
3911,2.408,215.18,7,83562.838,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,198.14,TRUE,2.408,297.7980882,404.3782353,629.562,640.122,tbl,其它
3912,2.408,215.18,7,83562.838,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,198.14,TRUE,2.408,404.3782353,511.0494203,629.562,640.122,tbl,其它
3913,10.56,232.10075,8,83579.269,,10.56,0,char,100,10.56,0, 拆出资金 ,215.18,TRUE,2.408,75.75443478,191.0882941,612.402,622.962,tbl,其它
3914,2.408,232.10075,8,83579.878,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,215.18,TRUE,2.408,191.0882941,297.7980882,612.522,623.082,tbl,其它
3915,2.408,232.10075,8,83579.878,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,215.18,TRUE,2.408,297.7980882,404.3782353,612.522,623.082,tbl,其它
3916,2.408,232.10075,8,83579.878,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,215.18,TRUE,2.408,404.3782353,511.0494203,612.522,623.082,tbl,其它
3917,10.56,276.77,9,83596.429,,10.56,0,char,100,10.56,0, 以公允价值计量且其变动入当期损益的金融资产 ,232.10075,TRUE,2.408,75.75443478,191.0882941,567.972,606.531,tbl,其它
3918,2.408,276.77,9,83610.598,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,232.10075,TRUE,2.408,191.0882941,297.7980882,581.802,592.362,tbl,其它
3919,2.408,276.77,9,83610.598,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,232.10075,TRUE,2.408,297.7980882,404.3782353,581.802,592.362,tbl,其它
3920,2.408,276.77,9,83610.598,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,232.10075,TRUE,2.408,404.3782353,511.0494203,581.802,592.362,tbl,其它
3921,10.56,293.81,10,83640.859,,10.56,0,char,100,10.56,0, 衍生金融资产 ,276.77,TRUE,2.408,75.75443478,191.0882941,550.812,561.372,tbl,其它
3922,2.408,293.81,10,83641.468,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,276.77,TRUE,2.408,191.0882941,297.7980882,550.932,561.492,tbl,其它
3923,2.408,293.81,10,83641.468,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,276.77,TRUE,2.408,297.7980882,404.3782353,550.932,561.492,tbl,其它
3924,2.408,293.81,10,83641.468,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,276.77,TRUE,2.408,404.3782353,511.0494203,550.932,561.492,tbl,其它
3925,10.56,310.73,11,83657.899,,10.56,0,char,100,10.56,0, 应收票据 ,293.81,TRUE,2.408,75.75443478,191.0882941,533.772,544.332,tbl,其它
3926,4.815,310.73,11,83658.508,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"3,730,000.00",293.81,TRUE,4.815,191.0882941,297.7980882,533.892,544.452,tbl,其它
3927,2.408,310.73,11,83658.508,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,293.81,TRUE,2.408,297.7980882,404.3782353,533.892,544.452,tbl,其它
3928,2.408,310.73,11,83658.508,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,293.81,TRUE,2.408,404.3782353,511.0494203,533.892,544.452,tbl,其它
3929,10.56,327.77,12,83674.939,,10.56,0,char,100,10.56,0, 应收账款 ,310.73,TRUE,2.408,75.75443478,191.0882941,516.732,527.292,tbl,其它
3930,4.815,327.77,12,83675.428,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"2,075,882,005.73",310.73,TRUE,4.815,191.0882941,297.7980882,516.972,527.532,tbl,其它
3931,4.815,327.77,12,83675.428,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"2,811,335,577.89",310.73,TRUE,4.815,297.7980882,404.3782353,516.972,527.532,tbl,其它
3932,4.815,327.77,12,83675.428,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"632,389,634.55",310.73,TRUE,4.815,404.3782353,511.0494203,516.972,527.532,tbl,其它
3933,10.56,344.81,13,83691.859,,10.56,0,char,100,10.56,0, 预付款项 ,327.77,TRUE,2.408,75.75443478,191.0882941,499.812,510.372,tbl,其它
3934,4.815,344.81,13,83692.468,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"322,057,217.71",327.77,TRUE,4.815,191.0882941,297.7980882,499.932,510.492,tbl,其它
3935,4.815,344.81,13,83692.468,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"303,410,066.22",327.77,TRUE,4.815,297.7980882,404.3782353,499.932,510.492,tbl,其它
3936,4.815,344.81,13,83692.468,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"545,629,612.97",327.77,TRUE,4.815,404.3782353,511.0494203,499.932,510.492,tbl,其它
3937,10.56,361.73,14,83708.899,,10.56,0,char,100,10.56,0, 应收保费 ,344.81,TRUE,2.408,75.75443478,191.0882941,482.772,493.332,tbl,其它
3938,,361.73,14,,,,,,,,,,344.81,,,191.0882941,297.7980882,,,tbl,其它
3939,2.408,361.73,14,83709.508,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,344.81,TRUE,2.408,297.7980882,404.3782353,482.892,493.452,tbl,其它
3940,,361.73,14,,,,,,,,,,344.81,,,404.3782353,511.0494203,,,tbl,其它
3941,10.56,378.77,15,83725.939,,10.56,0,char,100,10.56,0, 应收分保账款 ,361.73,TRUE,2.408,75.75443478,191.0882941,465.732,476.292,tbl,其它
3942,,378.77,15,,,,,,,,,,361.73,,,191.0882941,297.7980882,,,tbl,其它
3943,2.408,378.77,15,83726.428,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,361.73,TRUE,2.408,297.7980882,404.3782353,465.972,476.532,tbl,其它
3944,,378.77,15,,,,,,,,,,361.73,,,404.3782353,511.0494203,,,tbl,其它
3945,10.56,409.97,16,83743.219,,10.56,0,char,100,10.56,0, 应收分保合同准备金 ,378.77,TRUE,2.408,75.75443478,191.0882941,434.892,459.741,tbl,其它
3946,2.408,409.97,16,83756.548,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,378.77,TRUE,2.408,191.0882941,297.7980882,435.852,446.412,tbl,其它
3947,2.408,409.97,16,83750.548,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,378.77,TRUE,2.408,297.7980882,404.3782353,441.852,452.412,tbl,其它
3948,2.408,409.97,16,83756.548,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,378.77,TRUE,2.408,404.3782353,511.0494203,435.852,446.412,tbl,其它
3949,10.56,426.8895,17,83774.059,,10.56,0,char,100,10.56,0, 应收利息 ,409.97,TRUE,2.408,75.75443478,191.0882941,417.612,428.172,tbl,其它
3950,4.815,426.8895,17,83774.548,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"486,666.67",409.97,TRUE,4.815,191.0882941,297.7980882,417.852,428.412,tbl,其它
3951,2.408,426.8895,17,83774.548,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0, ,409.97,TRUE,2.408,297.7980882,404.3782353,417.852,428.412,tbl,其它
3952,,426.8895,17,,,,,,,,,,409.97,,,404.3782353,511.0494203,,,tbl,其它
3953,10.56,443.95,18,83791.119,,10.56,0,char,100,10.56,0, 应收股利 ,426.8895,TRUE,2.408,75.75443478,191.0882941,400.552,411.112,tbl,其它
3954,,443.95,18,,,,,,,,,,426.8895,,,191.0882941,297.7980882,,,tbl,其它
3955,,443.95,18,,,,,,,,,,426.8895,,,297.7980882,404.3782353,,,tbl,其它
3956,,443.95,18,,,,,,,,,,426.8895,,,404.3782353,511.0494203,,,tbl,其它
3957,10.56,460.99,19,83808.039,,10.56,0,char,100,10.56,0, 其他应收款 ,443.95,TRUE,2.408,75.75443478,191.0882941,383.632,394.192,tbl,其它
3958,4.815,460.99,19,83808.648,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"1,727,404,653.55",443.95,TRUE,4.815,191.0882941,297.7980882,383.752,394.312,tbl,其它
3959,4.815,460.99,19,83808.648,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"593,727,974.01",443.95,TRUE,4.815,297.7980882,404.3782353,383.752,394.312,tbl,其它
3960,4.815,460.99,19,83808.648,ABCDEE+Arial Narrow,10.56,0,char,100,10.56,0,"70,842,202.80",443.95,TRUE,4.815,404.3782353,511.0494203,383.752,394.312,tbl,其它
3961,10.56,480.19,20,83826.159,,10.56,0,char,100,10.56,0, 买入返售金融资产 ,460.99,TRUE,2.408,75.75443478,191.0882941,365.512,376.072,tbl,其它
3962,,480.19,20,,,,,,,,,,460.99,,,191.0882941,297.7980882,,,tbl,其它
3963,,480.19,20,,,,,,,,,,460.99,,,297.7980882,404.3782353,,,tbl,其它
